tick,id,x,y,energy
43,5,-7.606982769429644,15.491265157862312,17
43,1,-13.676172127122868,3.594272215874015,-21
43,7,-10.362422322683702,11.626992344746839,49
43,9,16.11086355606116,2.6402916108520365,47
43,2,14.333974192722252,1.743974448574841,27
43,3,-11.687419030686751,-5.048583997898766,35
43,8,-10.58774875740519,-0.3056821486309306,29
43,4,3.06785295734939,8.301855029173378,-1
44,1,-14.582479914159517,3.1716539541333155,-22
44,2,14.264217718978127,0.7464103983150168,26
44,7,-9.435238468116914,12.00159893816275,48
44,5,-7.797791764806188,16.472892341309976,16
44,9,15.140567829785166,2.3983697152523686,46
44,8,-11.553674583694258,-0.5645011937334512,28
44,0,3.4546943556134,14.838690883400757,-32
44,4,4.060399108990712,8.17998568576823,-2
44,6,-13.693245494939298,-14.43933219925627,17
44,3,-10.921374587567772,-4.405796388212226,34
45,7,-10.064558859166752,11.22445297670578,47
45,0,2.5150017348274916,15.180711026726426,-33
45,5,-8.796421299560762,16.42055638506703,15
45,4,4.966706896027362,7.757367424027531,-3
45,9,15.928578583391888,3.014031190578027,45
45,6,-14.638764070538615,-14.764900353713427,16
45,8,-12.362691578069205,-1.1522864460259243,27
45,2,13.365423672678961,0.30803925152593903,25
45,3,-9.943226986833967,-4.197884697394467,33
45,1,-14.082479914159517,2.3056285503488767,-23
46,4,5.966097723046458,7.72246792732503,-4
46,0,1.5586969788644562,14.88833932200369,-34
46,9,-16.328276591130717,2.3449005842191686,44
46,1,-15.082327609315909,2.3230809567861597,-24
46,5,-9.551130879783535,-15.923384585942461,14
46,8,-12.327792081366704,-0.15289561900682858,26
46,3,-9.36965055048292,-3.378732653105475,32
46,7,-10.998139285663953,10.86608502716048,46
46,2,12.57741291907224,0.9237007268515975,24
46,6,-13.747757546350247,-15.218890853452974,15
47,5,-10.538819220378674,-16.079819050982692,13
47,8,-12.734528724442505,-1.0664410766494294,25
47,2,13.522931494671557,1.2492688813087542,23
47,9,-15.858805028344825,3.2278481770780956,43
47,4,5.167462212999165,7.120652904172982,-5
47,7,-11.937831906449862,10.52406488383481,45
47,1,-16.022020230101816,1.9810608134604912,-25
47,6,-12.959746792743525,-15.834552328778633,14
47,0,0.6131784032651393,15.213907476460847,-35
47,3,-8.995043957067008,-4.305916507672262,31
48,7,-12.437831906449862,11.390090287619248,44
48,4,6.141832277784401,7.345603958516847,-6
48,0,-0.18545710678215377,15.815722499612894,-36
48,2,12.532663425929986,1.1100957803486884,22
48,8,-13.69083348040554,-1.3588127813721664,24
48,5,-9.979626316907927,16.091143376462266,12
48,1,16.18996901629146,1.365399338134833,-26
48,9,-15.702370563304594,4.215536517673233,42
48,6,-13.666853573930073,-15.127445547592085,13
48,3,-9.960969783356076,-4.564735552774783,30
49,5,-9.180990806860635,-16.307041600385684,11
49,6,-13.701753070632574,-16.12683637461118,12
49,3,-10.10014288431614,-5.555003621516353,29
49,4,5.832815283409453,8.296660474812,-7
49,9,-15.789526306052252,3.219341819581488,41
